gene_R,log2FoldChange_R,gene_python,log2FoldChange_python,diff_log2fc,ratio_log2fc
b3830,0.709381005055137,b3830,0.7129754851027569,0.0035944800476198635,1.0050670655430651
b3831,0.879775292836774,b3831,0.8837546390443242,0.0039793462075501385,1.0045231393060823
b3832,-0.447730276604619,b3832,-0.4392687381431669,0.00846153846145209,0.981101259165182
b3833,-0.196224140843204,b3833,-0.1905012577190623,0.005722883124141709,0.9708349691350431
b3834,0.0064253554749353,b3834,0.0112170254593594,0.0047916699844241,1.7457439519285662
b3835,0.0637258136554636,b3835,0.0684801657179549,0.004754352062491293,1.0746063767533187
b3836,-0.739399215029187,b3836,-0.7311327251375916,0.008266489891595397,0.9888199909824504
b3838,-0.0675801250965726,b3838,-0.0614631248539385,0.006117000242634105,0.9094852187104884
b3839,0.244609178434725,b3839,0.2486260787328219,0.004016900298096898,1.0164217071648798
b3842,0.532696172679612,b3842,0.529460024829404,-0.003236147850207982,0.993924965081072
b3843,-0.470534350875998,b3843,-0.458559286046182,0.011975064829815973,0.9745500731083249
b3844,-0.288392158531065,b3844,-0.281876606275136,0.00651555225592898,0.977407318253325
b3845,-1.82516548005931,b3845,-1.817991128399229,0.007174351660081069,0.9960692048263766
b3846,-2.10804626480144,b3846,-2.1007423319335095,0.00730393286793074,0.9965352122532194
b3847,-0.190573756003712,b3847,-0.1711804126788324,0.019393343324879603,0.8982370724513513
b3848,0.0736615567364497,b3848,0.0791290464568615,0.005467489720411806,1.0742244660939448
b3849,0.358906535237767,b3849,0.3627722507754448,0.003865715537677783,1.010770814009048
b3850,0.378970123244884,b3850,0.3823257690322539,0.0033556457873699097,1.0088546446844875
b3851,-2.30349012426868,b3851,-2.2814624295621275,0.022027694706552303,0.990437252378694
b3854,-1.55118869511089,b3854,-1.4844068626634677,0.0667818324474223,0.9569479634180493
,,b3855,-0.3292010179926319,,
b3856,0.532576041123951,b3856,0.5518997070991679,0.019323665975216953,1.0362833933243338
b3857,0.245241632119463,b3857,0.2504594819536794,0.005217849834216387,1.02127636237421
b3858,0.273009108096115,b3858,0.2778902396598598,0.004881131563744812,1.0178790063005019
b3859,1.23875271049537,b3859,1.2439827670660977,0.005230056570727726,1.0042220344112396
b3860,0.317035254330468,b3860,0.3189287150614747,0.001893460731006713,1.00597239803821
,,b3861,-0.4830879501435468,,
b3862,-0.0028470222641384,b3862,0.000428232114899,0.0032752543790373996,-0.15041403795575753
b3863,-0.513478034123383,b3863,-0.510100549481425,0.003377484641957973,0.9934223386055373
b3865,-0.606975771939265,b3865,-0.5969951500926709,0.009980621846594095,0.9835568035694302
b3866,-0.0498657652216326,b3866,-0.0420661718188122,0.0077995934028204025,0.8435882139148081
b3867,0.240166339315236,b3867,0.2454485289897371,0.0052821896745010866,1.0219938801147643
b3868,-0.210209994134403,b3868,-0.2045735414689123,0.005636452665490704,0.9731865619011106
b3869,-0.34312537241837,b3869,-0.3375135354212161,0.005611836997153896,0.9836449372496084
b3870,-0.702145964049734,b3870,-0.6946413708515522,0.007504593198181753,0.989311918628859
b3871,0.755057988556818,b3871,0.7596565557882579,0.00459856723143981,1.0060903497494667
b3872,-1.15325227657333,b3872,-1.1459776532451773,0.007274623328152652,0.9936920798025495
b3873,-1.24873637937394,b3873,-1.2449205100968428,0.003815869277097317,0.9969442154964602
b3874,-2.59965703529752,b3874,-2.5538540143723973,0.045803020925122784,0.9823811293939084
b3876,0.319155600942754,b3876,0.3156422813402614,-0.003513319602492626,0.9889918284619958
b3877,0.102383159879899,b3877,0.1049505323156558,0.002567372435756804,1.0250761203186975
b3878,-0.100739404528545,b3878,-0.1008849038243013,-0.00014549929575630172,1.0014443136371238
b3879,0.194060791612377,b3879,0.1927496172797267,-0.0013111743326502945,0.9932434866324297
b3880,-0.125029973686065,b3880,-0.1175776458975331,0.007452327788531901,0.9403956701835051
b3881,-0.2625961048031,b3881,-0.2602491621972106,0.002346942605889357,0.9910625383889485
b3882,-0.5033092568709,b3882,-0.4795042443230564,0.023805012547843618,0.9527030106780856
b3883,-0.0152006304428763,b3883,-0.0350076194664296,-0.019806989023553302,2.3030373376938287
b3884,-0.811679980911674,b3884,-0.8028911726013209,0.008788808310353113,0.9891720770290755
b3885,-0.470061707646651,b3885,-0.4618742644930848,0.008187443153566232,0.9825821950174235
b3886,-0.0792646101116798,b3886,-0.0752554136746831,0.004009196436996709,0.9494200951553543
b3887,-0.282593762108036,b3887,-0.2764164771542794,0.006177284953756579,0.9781407596980326
b3888,0.0099898179309133,b3888,0.0155724428011597,0.0055826248702464006,1.5588314931117089
,,b3890,-0.5784302608272288,,
b3891,0.0059484635035819,b3891,0.0115022200205095,0.0055537565169276005,1.9336455562992654
b3892,0.0045280027810297,b3892,0.009795485433047,0.005267482652017301,2.1633125920517737
b3893,0.112024421035014,b3893,0.1147994915535319,0.0027750705185178998,1.024772013931235
b3894,0.0127282072001886,b3894,0.0183452906197477,0.005617083419559101,1.4413098664418247
b3895,0.14567000427145,b3895,0.147511630058055,0.0018416257866050167,1.012642450282168
b3896,-0.341484264509537,b3896,-0.2990032931132734,0.04248097139626361,0.8755990368772111
b3897,1.62492653302374,b3897,1.6054882053680526,-0.019438327655687315,0.9880374113779067
b3898,1.21783228201797,b3898,1.2350257543184344,0.01719347230046453,1.0141180953685796
b3899,0.145631601232478,b3899,0.1581462957053522,0.012514694472874205,1.0859339207078857
,,b3900,0.0802434540190314,,
,,b3901,0.0756346887856473,,
b3902,0.159524932525987,b3902,0.1770355943876861,0.017510661861699084,1.1097675553559414
b3903,-0.0904830214152419,b3903,-0.084808212917882,0.005674808497359893,0.9372831675092144
,,b3904,0.2341796725769801,,
b3905,-0.469567929384734,b3905,-0.4408448087961172,0.028723120588616813,0.9388307446246336
b3906,-0.962976574204451,b3906,-0.9291386404504984,0.03383793375395261,0.9648611039350492
b3907,0.311645683352809,b3907,0.312629101756678,0.0009834184038690075,1.003155565619549
b3908,0.0799412287016701,b3908,0.0848680647102958,0.004926836008625701,1.0616307265805482
b3909,-0.44941200886678,b3909,-0.4277389162153623,0.021673092651417702,0.9517745582587619
b3910,-0.158488692355254,b3910,-0.155403218337999,0.0030854740172550077,0.9805318980717004
b3911,0.100701397665542,b3911,0.1055228471820738,0.004821449516531809,1.0478786752547886
b3912,-0.0490703551601881,b3912,-0.0410015467945306,0.008068808365657501,0.8355665383036822
b3915,-0.0875709604784796,b3915,-0.0812090186235583,0.00636194185492131,0.9273510097392988
b3916,0.170128076518283,b3916,0.1808937975102559,0.010765720991972899,1.0632800958683382
b3917,-3.87789561491316,b3917,-3.866685532598643,0.011210082314517145,0.99710923567117
b3918,-0.4606553093038,b3918,-0.4501492034337399,0.010506105870060123,0.9771931297482748
b3919,-0.0801472277637129,b3919,-0.0785955809726378,0.001551646791075098,0.9806400441491301
b3920,0.0305230277904419,b3920,0.0321063616535988,0.0015833338631568994,1.0518734207506344
b3921,-0.604421295299804,b3921,-0.6005908742074918,0.0038304210923122417,0.9936626635724138
b3922,0.0637648738544841,b3922,0.069890679366406,0.006125805511921906,1.096068652560992
b3923,0.0310183761861338,b3923,0.0340888695542331,0.003070493368099298,1.0989894941525633
b3924,0.540023042209252,b3924,0.5448207260814989,0.004797683872246883,1.0088842206669912
b3925,-0.560450744157693,b3925,-0.5527418453117527,0.007708898845940282,0.9862451804617977
b3926,-3.838297330795,b3926,-3.81744332188644,0.02085400890856004,0.9945668594401881
b3927,-1.54911465705296,b3927,-1.538427492008532,0.010687165044428015,0.9931011142424027
b3928,-0.419204757501111,b3928,-0.3900291852890657,0.02917557221204531,0.9304025737065544
b3929,-0.0922339725883217,b3929,-0.0837649826462816,0.008468989942040095,0.908179278151222
b3930,0.0377034204052144,b3930,0.0440695478199294,0.006366127414715005,1.1688474771332569
b3931,0.118853478206135,b3931,0.1238474534659699,0.004993975259834901,1.0420179142858028
b3932,0.0556077674735243,b3932,0.0615735467183946,0.005965779244870302,1.1072832000980923
b3933,0.212174983276231,b3933,0.2152018700703491,0.003026886794118111,1.0142659928488242
b3934,-0.245241719498392,b3934,-0.239612239435355,0.0056294800630369846,0.9770451778165995
b3935,0.114937802831184,b3935,0.1211677330472533,0.006229930216069296,1.0542026214405678
b3936,-0.872829000325591,b3936,-0.8632262925662377,0.009602707759353235,0.9889981797628503
b3937,0.485102556644353,b3937,0.4859000110251566,0.0007974543808036416,1.0016438882250382
b3938,0.298266645413664,b3938,0.3036418784581756,0.005375233044511596,1.0180215693815067
b3939,0.624186708090068,b3939,0.628132193768104,0.003945485678035987,1.006321002397037
b3940,0.189407893285912,b3940,0.1945339673841544,0.005126074098242395,1.0270636772803579
b3941,1.23396194427899,b3941,1.2355595111519044,0.0015975668729144576,1.0012946646209968
b3942,-0.678479287936032,b3942,-0.6718833847848386,0.006595903151193405,0.9902784016130272
b3943,-0.122349519045913,b3943,-0.1190290997663257,0.0033204192795873028,0.9728611987568069
,,b3944,-0.4319652469215926,,
b3945,0.124010621578949,b3945,0.1308893576494137,0.0068787360704647,1.0554689266361388
b3946,-1.28410375652161,b3946,-1.276038995584669,0.008064760936941084,0.9937195410448865
b3947,-1.46423693837991,b3947,-1.4534839462485387,0.010752992131371375,0.9926562485554633
b3949,-2.25906454711031,b3949,-2.255091006710374,0.003973540399935693,0.9982410682310877
,,b3950,-1.4214786759559543,,
b3951,-0.363077756699275,b3951,-0.3570154044075195,0.006062352291755502,0.9833028816007124
b3952,-0.184167203087411,b3952,-0.1773294499607637,0.006837753126647306,0.9628720368664017
b3953,-0.540945414597189,b3953,-0.5275323085790916,0.01341310601809742,0.9752043262478056
b3954,0.0649633877396379,b3954,0.0780292067032585,0.013065818963620593,1.2011258867223205
b3955,-0.45189216748135,b3955,-0.4446653042525399,0.00722686322881011,0.9840075492587325
b3956,0.001394151613983,b3956,0.0059619677880744,0.0045678161740914,4.276412786297645
b3957,0.39109116348571,b3957,0.395350369792695,0.004259206306985008,1.0108905715716603
b3958,0.745497789304667,b3958,0.7519211337862689,0.006423344481601867,1.0086161817965857
b3959,0.525094570923722,b3959,0.5298018875801899,0.0047073166564678415,1.0089647025833592
b3960,0.476810390252598,b3960,0.4804382268068073,0.003627836554209285,1.0076085518025044
b3961,-0.478394292627551,b3961,-0.4707350042312171,0.0076592883963338965,0.9839895907740335
b3962,-0.490458240968378,b3962,-0.4842989251604214,0.006159315807956589,0.9874417120695221
b3963,-0.388831026369532,b3963,-0.383104075704255,0.005726950665277009,0.985271363968177
b3964,-0.747770076131721,b3964,-0.7422327465749855,0.005537329556735471,0.9925948767763206
b3965,0.431964460467566,b3965,0.436404643031421,0.004440182563855033,1.0102790460100557
b3966,-1.28319443846802,b3966,-1.2750900237327494,0.008104414735270682,0.9936841880760126
b3967,-0.0900962545712233,b3967,-0.0850697365873995,0.005026517983823808,0.9442094678880327
b3968,-2.36065326052415,b3968,-2.348403018973948,0.012250241550201935,0.9948106561200428
b3970,-1.91737024597914,b3970,-1.876893751546649,0.040476494432490906,0.9788895783079075
b3971,-0.679598848373997,b3971,-0.647522254786883,0.03207659358711401,0.9528006946099744
b3972,0.0002013686479786,b3972,0.0058264354247868,0.0056250667768082,28.93417363265999
b3973,-0.124863806878641,b3973,-0.1198177980993196,0.005046008779321404,0.9595878989639826
b3974,-0.470861668279894,b3974,-0.4639590957233488,0.0069025725565451945,0.9853405511182063
b3977,-0.379725173687967,b3977,-0.3679104852281695,0.011814688459797495,0.9688862122438424
b3978,0.085073590543066,b3978,0.085971366835901,0.0008977762928349953,1.0105529376050082
b3979,-0.658946007812041,b3979,-0.6477333310271839,0.011212676784857156,0.9829839218207154
b3980,-0.627924205435925,b3980,-0.6236229074360711,0.004301297999853904,0.9931499726199154
b3981,-0.128041688404921,b3981,-0.1220996883817531,0.005942000023167901,0.9535932390677572
b3982,0.0857362403940093,b3982,0.0913259870528699,0.005589746658860598,1.0651970115924418
b3983,-0.299988741227339,b3983,-0.2968385923450855,0.0031501488822535118,0.9894991096353638
b3984,-0.262058131641391,b3984,-0.2600222012365496,0.0020359304048414018,0.9922309970231054
b3985,-0.38036246401327,b3985,-0.3761692156317865,0.004193248381483494,0.9889756514424694
b3986,-0.362159194698995,b3986,-0.3568529267227284,0.005306267976266599,0.9853482444904461
b3987,0.263832172943762,b3987,0.2674655848074257,0.003633411863663727,1.0137716784997188
b3988,0.0927464977539483,b3988,0.0973925508921747,0.0046460531382264,1.050094108680547
,,b3989,-0.2768555589929615,,
b3990,0.192847639521267,b3990,0.1877851019700608,-0.005062537551206198,0.9737485117070986
b3991,0.206487245529856,b3991,0.2121972334194307,0.005709987889574691,1.0276529810590604
b3992,-0.337190751030177,b3992,-0.3280612787823089,0.009129472247868087,0.972924903129828
b3993,-0.236044239377605,b3993,-0.2278859507453737,0.008158288632231281,0.9654374592926189
b3994,0.0523313215111638,b3994,0.0609607477715699,0.008629426260406102,1.1648998345773705
b3995,-0.504212896363501,b3995,-0.4958675315507991,0.008345364812701872,0.9834487279621553
b3996,0.525328502668078,b3996,0.5314808401984765,0.006152337530398566,1.0117114100970186
b3997,0.0405563358998952,b3997,0.0449931651789351,0.004436829279039899,1.1093991649046226
b3998,0.560161964028062,b3998,0.5657336604170266,0.005571696388964598,1.0099465810725512
b3999,0.426085650619329,b3999,0.4310994678205138,0.005013817201184767,1.0117671580676257
b4000,-1.34576127206575,b4000,-1.3386041025655204,0.007157169500229488,0.9946816945554963
b4001,-0.18866837694497,b4001,-0.1818383788841708,0.006829998060799203,0.9637989250165048
b4003,-1.2003046359582,b4003,-1.19217346795985,0.008131167998350008,0.9932257464024048
b4004,-0.690915627764605,b4004,-0.6813608132762439,0.009554814488361152,0.9861707940819419
b4005,-0.143100524458715,b4005,-0.1406362660553648,0.0024642584033501835,0.9827795291968959
b4006,-0.0285187083774388,b4006,-0.0238463895699211,0.0046723188075177,0.8361665351151043
b4007,-2.20841080304435,b4007,-2.1841707291259653,0.024240073918384564,0.9890237478077136
b4009,-2.10717578480434,b4009,-2.0736651593971387,0.03351062540720129,0.9840969008618743
b4010,-0.537281922790034,b4010,-0.5069418404266928,0.03034008236334118,0.9435304240168939
b4012,-0.253445714647679,b4012,-0.2467158269777677,0.006729887669911311,0.9734464333742368
b4013,1.25396517860036,b4013,1.2579010571037756,0.003935878503415591,1.0031387462511587
b4014,1.75869155378795,b4014,1.7823446541964545,0.023653100408504546,1.013449260251213
b4015,1.98281840583068,b4015,1.9923213468176637,0.009502940986983788,1.004792643118018
b4016,1.94426583618292,b4016,1.953095977156844,0.008830140973923983,1.0045416325327508
,,b4017,-0.0027220228325033,,
b4018,0.480948407189526,b4018,0.4839539086005692,0.003005501411043221,1.0062491139717173
b4019,-0.244934247528392,b4019,-0.238824504013553,0.006109743514838978,0.9750555768476976
b4020,0.312464973065481,b4020,0.3168138241085678,0.004348851043086799,1.0139178833404006
b4021,-1.6572931603949,b4021,-1.6495265829923873,0.007766577402512631,0.9953136973058756
b4022,-0.318019820519457,b4022,-0.3142813165546557,0.0037385039648012985,0.988244430932969
b4023,-0.14676051034602,b4023,-0.1408828300107634,0.0058776803352565965,0.9599505321874483
b4024,0.35977996396091,b4024,0.3651230422066018,0.005343078245691801,1.014850961089852
b4025,0.223254327983197,b4025,0.2287833748251704,0.00552904684197339,1.024765687151156
b4026,4.98031718666159,b4026,4.985652036414312,0.005334849752722803,1.0010711867442923
b4027,4.87683298168663,b4027,4.880793131387563,0.003960149700932725,1.0008120330788042
b4028,3.60955212143477,b4028,3.6204396108375647,0.010887489402794603,1.0030162992627647
b4029,1.95934185745439,b4029,1.9506631871619349,-0.00867867029245506,0.9955706196652531
b4030,1.91996190404658,b4030,1.9185847180401847,-0.001377186006395359,0.9992827013892865
b4031,-0.591002130183868,b4031,-0.5675517280598569,0.02345040212401117,0.9603209516068657
b4032,-0.507907805583667,b4032,-0.5018151237699465,0.006092681813720469,0.9880043548322338
b4033,-0.798114549233225,b4033,-0.7924386471921967,0.005675902041028302,0.9928883616437247
b4034,-0.873028632624416,b4034,-0.8675639462667879,0.00546468635762809,0.9937405416576078
b4035,-1.41496343800856,b4035,-1.4095848218722555,0.005378616136304526,0.9961987596344719
b4036,-0.940928157753497,b4036,-0.9366194690448846,0.0043086887086124515,0.9954208101085
b4037,-0.223508246982019,b4037,-0.2163967004289137,0.00711154655310528,0.9681821738162646
b4039,-0.391251789567935,b4039,-0.3837059041293051,0.007545885438629885,0.980713480066218
b4040,-0.456632860387757,b4040,-0.4494472813900511,0.007185578997705944,0.9842639905686941
b4041,0.0153695594843559,b4041,0.0199002037546124,0.004530644270256498,1.2947803595065994
b4042,-0.131085414577454,b4042,-0.1227650423572326,0.008320372220221417,0.9365270938262533
b4043,-0.168462384482791,b4043,-0.162410140150217,0.006052244332574008,0.9640736158926192
b4044,0.174521706089959,b4044,0.1800984501430461,0.005576744053087085,1.031954443822664
b4045,1.75907446165464,b4045,1.7668717704100714,0.007797308755431276,1.0044326200654956
b4046,-0.506791353258639,b4046,-0.490818793980002,0.015972559278637,0.9684829680381594
b4049,-0.318936766189011,b4049,-0.3115379418643433,0.007398824324667708,0.9768015948331182
,,b4050,0.0927228503797679,,
b4051,0.109386151160167,b4051,0.1134798899397472,0.004093738779580192,1.0374246532688218
b4052,0.393865722809371,b4052,0.3986075787157471,0.004741855906376102,1.0120392703192178
b4053,0.24384943042978,b4053,0.2483754651629346,0.004526034733154605,1.0185607763166704
b4054,0.0010578919747237,b4054,0.0068167172351157,0.005758825260392,6.44367988224515
b4055,-1.64571966859001,b4055,-1.6388921145561717,0.006827554033838279,0.995851326222717
b4056,1.3891378794465,b4056,1.3950774034647857,0.005939524018285791,1.0042756907763917
b4057,1.76970678252806,b4057,1.775522610853796,0.005815828325736128,1.0032863231260425
b4058,0.642360910912978,b4058,0.6462029164739537,0.003842005560975692,1.005981069980605
b4059,-0.692950330542261,b4059,-0.6831125760741729,0.0098377544680881,0.9858030885700139
,,b4060,1.2711739498490346,,
b4061,0.386128313974974,b4061,0.3901140885664295,0.003985774591455493,1.0103224095390058
b4062,0.927190224268473,b4062,0.9397358101541924,0.012545585885719412,1.0135307572894414
b4063,0.293279239147386,b4063,0.2771717203448682,-0.016107518802517817,0.9450778757836893
b4064,-0.0071616263814836,b4064,-0.0063107735314634,0.0008508528500202001,0.8811927899198873
b4065,-0.0011506244332923,b4065,0.0019090083646939,0.0030596327979862,-1.6591064029742737
b4067,-2.39755175103949,b4067,-2.391777938216969,0.005773812822521318,0.9975917880312622
b4068,-2.12849051970506,b4068,-2.121010519607185,0.007480000097875195,0.996485772415415
b4069,-1.50412197719101,b4069,-1.5013709190677564,0.0027510581232534914,0.9981709873501142
b4070,-0.304508937985264,b4070,-0.2927668119065328,0.011742126078731208,0.9614391414701284
b4071,-0.791249449440209,b4071,-0.7599980789764836,0.03125137046372539,0.9605037697203644
b4072,-0.516107730727622,b4072,-0.5042301287514978,0.011877601976124197,0.9769861963521088
b4073,0.527971899192339,b4073,0.5219126289654232,-0.0060592702269157694,0.9885234986252396
b4074,0.283690867060353,b4074,0.3059196132502194,0.022228746189866366,1.0783555227568795
,,b4075,0.0765261160865171,,
b4076,0.21804776802269,b4076,0.2189506227665331,0.0009028547438431067,1.0041406282303662
b4077,-0.0889992214484686,b4077,-0.0835607019284552,0.005438519520013396,0.9388925045466566
b4078,-0.0826738776041836,b4078,-0.0817249930918021,0.0009488845123814954,0.9885225594845756
b4079,-0.231862980480335,b4079,-0.2223499469820063,0.009513033498328688,0.9589713136671444
b4080,-0.0807582861267885,b4080,-0.0759902131326944,0.004768072994094097,0.9409587149161593
b4081,0.594560994985614,b4081,0.5857836467654408,-0.008777348220173176,0.9852372619559654
,,b4082,-0.4253573235125635,,
,,b4083,-0.1966191246628152,,
b4084,-0.933640684484927,b4084,-0.9342378813884014,-0.0005971969034743729,1.0006396431875757
b4085,-1.05133868530126,b4085,-1.0179184383368851,0.033420246964374956,0.9682117214636705
b4086,-0.91432508406345,b4086,-0.8688447045697681,0.04548037949368189,0.9502579768548428
b4087,-1.31944082514322,b4087,-1.2568485084919614,0.06259231665125853,0.9525614825170622
b4088,-1.41972658767805,b4088,-1.411780807816455,0.007945779861594948,0.9944033027693099
b4089,-0.697177041127937,b4089,-0.6901705090913999,0.007006532036537116,0.989950139457832
b4090,-0.7279137828423,b4090,-0.7158651035711461,0.01204867927115394,0.9834476560890121
b4092,0.586624180350064,b4092,0.5930410777985492,0.00641689744848517,1.0109386855561526
b4093,0.612659521186526,b4093,0.6214441218234295,0.00878460063690345,1.0143384707706664
b4094,-0.290677240105969,b4094,-0.2491126795931781,0.04156456051279092,0.8570078603414626
,,b4095,0.253199394169572,,
b4096,0.396907354862325,b4096,0.389303854201985,-0.00760350066033999,0.9808431348847707
,,b4097,-0.1619493815630756,,
b4098,0.0581463277856252,b4098,0.0764072488101936,0.018260921024568402,1.314051148541883
,,b4099,0.0434807994031973,,
,,b4102,-0.1333476874332312,,
,,b4106,0.7715302077863462,,
b4107,1.71811317220281,b4107,1.7161285127428672,-0.0019846594599428613,0.9988448610417215
b4108,0.118949732399088,b4108,0.1197174078549437,0.0007676754558556959,1.0064537804362608
b4109,-0.908276141266928,b4109,-0.8945992945116954,0.013676846755232619,0.9849419728936674
b4110,-0.347131863839751,b4110,-0.3438455706657531,0.0032862931739978674,0.9905330120443367
b4111,-0.196461898441645,b4111,-0.1916035532677233,0.0048583451739216965,0.9752708020615775
b4112,0.155109660192275,b4112,0.1607190113996579,0.005609351207382901,1.0361637772942673
b4113,-0.0512753636857625,b4113,-0.0440394199810696,0.007235943704692903,0.8588806946541057
b4114,0.0622303649067854,b4114,0.0661961761245353,0.003965811217749894,1.0637279119878256
b4115,0.103813556650059,b4115,0.1113077067392889,0.007494150089229906,1.0721885496563002
b4116,-2.50754751344185,b4116,-2.5004314674081165,0.007116046033733614,0.9971621490737114
b4117,1.09992108318054,b4117,1.1063027621147907,0.00638167893425079,1.0058019425500941
b4118,-1.05869036875745,b4118,-1.0498549894941374,0.008835379263312682,0.9916544255770623
b4119,-0.682506567345543,b4119,-0.6751998098539034,0.0073067574916396705,0.9892942312334698
b4120,-0.691888197968154,b4120,-0.6857395025699589,0.006148695398195181,0.991113166236609
b4121,-0.287903328228807,b4121,-0.2706381331260628,0.017265195102744213,0.9400312764393507
b4122,-0.43183557194225,b4122,-0.4243797486135643,0.007455823328685662,0.9827345781285411
b4123,-0.651801074286948,b4123,-0.6458696775611712,0.005931396725776805,0.9908999893375973
b4124,-1.00518060550864,b4124,-0.9939027149021668,0.011277890606473329,0.9887802345721081
b4125,-0.274196069965727,b4125,-0.2692753030060394,0.0049207669596875725,0.9820538384802429
b4126,-0.496763915996996,b4126,-0.4909031166227549,0.00586079937424111,0.9882020428909806
b4127,-0.198633260381577,b4127,-0.1783683964591225,0.020264863922454496,0.8979784962320739
,,b4128,0.555542794736252,,
b4129,1.00515687487401,b4129,1.0099916198516232,0.004834744977613159,1.0048099407151936
b4130,0.301978611009997,b4130,0.3115661570669347,0.00958754605693768,1.031749089860607
b4131,-0.807308667074044,b4131,-0.7674754821257237,0.03983318494832033,0.950659287366889
b4132,-1.81741306077153,b4132,-1.8105648351924832,0.0068482255790467406,0.9962318827090747
b4133,-0.0270802786791478,b4133,-0.0170034035354768,0.010076875143671001,0.6278887945333318
b4135,0.436952634700805,b4135,0.4419177271536973,0.004965092452892339,1.0113629992328392
b4136,0.0966391994140644,b4136,0.1024908383670897,0.005851638953025304,1.0605514013827155
b4137,0.0273006251122834,b4137,0.0343436900082085,0.0070430648959251,1.257981817887247
b4138,-1.00051019194854,b4138,-0.994830198328726,0.005679993619813972,0.9943229027894739
b4139,-1.87833010650621,b4139,-1.8732609935969928,0.005069112909217077,0.9973012662195753
b4140,-0.452780979317329,b4140,-0.4396996974927245,0.013081281824604551,0.9711090297027769
b4141,0.803757104855218,b4141,0.8056044033878378,0.0018472985326197788,1.0022983293353935
b4142,-0.358350214673741,b4142,-0.3520739705664897,0.006276244107251305,0.9824857252758576
b4143,-0.306410889094233,b4143,-0.2883740354283914,0.018036853665841568,0.9411350761092092
b4144,-0.586204315225892,b4144,-0.5755264684055938,0.010677846820298154,0.981784769332202
b4145,-0.799000593896104,b4145,-0.7836937002520681,0.015306893644035924,0.9808424502297349
b4146,0.243640326773036,b4146,0.2452384495334468,0.001598122760410825,1.0065593523928391
b4147,-0.591495471588185,b4147,-0.5855213356491307,0.005974135939054381,0.9898999464475804
b4148,0.89457790073141,b4148,0.8979775159917376,0.0033996152603276153,1.003800245073736
b4149,0.132665449321189,b4149,0.1372691278198087,0.004603678498619701,1.034701412629855
b4150,0.0608057870971039,b4150,0.062177242011211,0.0013714549141070967,1.022554677434188
b4151,-1.40451150515457,b4151,-1.3904723614964338,0.014039143658136188,0.9900042515802737
b4152,-1.06579201940095,b4152,-1.0582641754854032,0.007527843915546839,0.9929368546784785
b4153,-1.28337995406489,b4153,-1.2725289140770717,0.010851039987818334,0.9915449513190154
b4154,-1.30583629731248,b4154,-1.2995341716019426,0.006302125710537343,0.9951738776724864
b4155,0.370458031206257,b4155,0.3805874129533716,0.01012938174711464,1.0273428590929237
b4156,1.42862329081135,b4156,1.434892801260368,0.006269510449017801,1.0043884979961772
b4157,0.993620524190169,b4157,0.9933280481611162,-0.0002924760290528017,0.9997056461476667
b4158,1.35153772846878,b4158,1.308980589148129,-0.04255713932065097,0.9685120596900644
b4159,0.486968746644361,b4159,0.4904741725830693,0.0035054259387082842,1.0071984618373637
b4160,0.326587524430385,b4160,0.330370791915716,0.0037832674853309767,1.011584237615719
b4161,0.305234680914672,b4161,0.3085489311527017,0.0033142502380297256,1.0108580395520528
b4162,-0.111575357652757,b4162,-0.1048410353014694,0.006734322351287597,0.9396432824150468
b4166,0.518843941491512,b4166,0.5256369459197018,0.006793004428189753,1.0130925773338744
b4167,0.542907550555404,b4167,0.5465977989917672,0.0036902484363632304,1.006797194904709
b4168,0.564941121602596,b4168,0.5691980331800942,0.00425691157749819,1.007535142008113
b4169,0.640378138493498,b4169,0.6449498753313088,0.004571736837810758,1.0071391207210256
b4170,0.687090054792977,b4170,0.6902751982626906,0.0031851434697135472,1.0046357001494852
b4171,0.609876550083645,b4171,0.6136233589053032,0.003746808821658121,1.006143552856958
b4172,0.565773157433517,b4172,0.5705198250995409,0.00474666766602394,1.0083897010730518
b4173,0.668805335625831,b4173,0.6734430507139751,0.004637715088144145,1.006934327286436
b4174,0.355868937428063,b4174,0.3594326978239658,0.003563760395902782,1.0100142496888287
b4175,0.0507490009429231,b4175,0.0553453336834746,0.004596332740551497,1.090569915764863
b4177,-0.345254617772315,b4177,-0.3410493105095097,0.004205307262805269,0.9878196929270949
b4178,0.145494478077239,b4178,0.146706326207867,0.001211848130627996,1.0083291692347571
b4179,0.0619029182384434,b4179,0.0665851584341858,0.004682240195742406,1.0756384404642592
b4180,0.0526428128642848,b4180,0.0536795816562112,0.0010367687919263999,1.0196944033860658
,,b4183,0.07120176784378,,
b4186,0.67346222065153,b4186,0.6650275441870556,-0.008434676464474489,0.9874756501466192
b4187,2.81756520319433,b4187,2.8237037138767715,0.006138510682441645,1.0021786578977772
b4188,-1.62296878729968,b4188,-1.6165545367816772,0.0064142505180029286,0.9960478287887008
b4189,-3.0970283290906,b4189,-3.0911193900995895,0.005908938991010526,0.9980920616916844
b4190,-0.107723544505097,b4190,-0.0994152701280039,0.008308274377093097,0.9228741087636604
b4191,-0.56087012459552,b4191,-0.556010134165263,0.004859990430256977,0.9913349094253116
b4192,-0.556675849896389,b4192,-0.5408381712165361,0.015837678679852862,0.971549549557789
b4193,-1.0436969764161,b4193,-1.0186894498900791,0.025007526526020785,0.9760394759292176
b4194,-0.639975624686773,b4194,-0.6543526795269738,-0.014377054840200798,1.022465003799539
