gene_id	gene_name	C1	C2	C3	sac1	sac2	sac3
b3744	b3744	811.785	808.01	780.248	790.301	782.157	763.296
b3745	b3745	1270.785	1267.01	1239.248	1249.301	1241.157	1222.296
b3746	b3746	1315.785	1312.01	1284.248	1294.301	1286.157	1267.296
b3747	b3747	1687.785	1684.01	1656.248	1666.301	1658.157	1639.296
b3748	b3748	243.397	239.518	213.713	223.457	216.074	201.21
b3749	b3749	1324.785	1321.01	1293.248	1303.301	1295.157	1276.296
b3750	b3750	784.785	781.01	753.248	763.301	755.157	736.296
b3751	b3751	709.785	706.01	678.248	688.301	680.157	661.296
b3752	b3752	748.785	745.01	717.248	727.301	719.157	700.296
b3753	b3753	811.785	808.01	780.248	790.301	782.157	763.296
b3754	b3754	1246.785	1243.01	1215.248	1225.301	1217.157	1198.296
b3755	b3755	511.785	508.01	480.248	490.301	482.157	463.296
b3756	b3756	1360.785	1357.01	1329.248	1339.301	1331.157	1312.296
b3757	b3757	11.602	11.602	11.602	11.602	11.602	11.602
b3758	b3758	2722.785	2719.01	2691.248	2701.301	2693.157	2674.296
b3759	b3759	22.962	24.077	16.407	19.961	20.19	16.688
b3760	b3760	13.766	15.81	13.7662836398529	13.7662836398529	11.987	13.7662836398529
b3761	b3761	11.9695	11.9695	11.9695	11.9695	11.9695	11.9695
b3764	b3764	171.944	168.174	145.907	154.298	148.771	138.571
b3765	b3765	1339.785	1336.01	1308.248	1318.301	1310.157	1291.296
b3766	b3766	16.308	17.665	11.61	14.537	15.233	12.097
b3769	b3769	112.293	109.239	91.183	98.071	94.473	88.262
b3770	b3770	748.785	745.01	717.248	727.301	719.157	700.296
b3771	b3771	1669.785	1666.01	1638.248	1648.301	1640.157	1621.296
b3772	b3772	1363.785	1360.01	1332.248	1342.301	1334.157	1315.296
b3773	b3773	712.785	709.01	681.248	691.301	683.157	664.296
b3774	b3774	1294.785	1291.01	1263.248	1273.301	1265.157	1246.296
b3775	b3775	125.859	122.518	103.554	110.709	106.746	99.716
b3778	b3778	1840.785	1837.01	1809.248	1819.301	1811.157	1792.296
b3779	b3779	1303.785	1300.01	1272.248	1282.301	1274.157	1255.296
b3780	b3780	1084.785	1081.01	1053.248	1063.301	1055.157	1036.296
b3781	b3781	164.394	160.68	138.897	147.094	141.809	132.16
b3782	b3782	17.01	18.286	12.098	15.095	15.761	12.564
b3783	b3783	1078.785	1075.01	1047.248	1057.301	1049.157	1030.296
b3784	b3784	922.785	919.01	891.248	901.301	893.157	874.296
b3785	b3785	865.785	862.01	834.248	844.301	836.157	817.296
b3786	b3786	949.785	946.01	918.248	928.301	920.157	901.296
b3787	b3787	1081.785	1078.01	1050.248	1060.301	1052.157	1033.296
b3788	b3788	886.785	883.01	855.248	865.301	857.157	838.296
b3789	b3789	700.785	697.01	669.248	679.301	671.157	652.296
b3790	b3790	493.785	490.01	462.248	472.301	464.157	445.296
b3791	b3791	949.785	946.01	918.248	928.301	920.157	901.296
b3792	b3792	1069.785	1066.01	1038.248	1048.301	1040.157	1021.296
b3793	b3793	1171.785	1168.01	1140.248	1150.301	1142.157	1123.296
b3794	b3794	559.785	556.01	528.248	538.301	530.157	511.296
b3795	b3795	1204.785	1201.01	1173.248	1183.301	1175.157	1156.296
b3796	b3796	10.7170124101822	10.7170124101822	10.7170124101822	11.745	10.7170124101822	9.779
b3797	b3797	13.766	15.81	9.316	11.745	11.8419525470997	9.779
b3798	b3798	12.4799987383381	16.097	10.241	12.914	13.426	10.592
b3799	b3799	9.779	9.779	9.779	9.779	9.779	9.779
b3800	b3800	1054.785	1051.01	1023.248	1033.301	1025.157	1006.296
b3801	b3801	1474.785	1471.01	1443.248	1453.301	1445.157	1426.296
b3802	b3802	1015.785	1012.01	984.248	994.301	986.157	967.296
b3803	b3803	1000.785	997.01	969.248	979.301	971.157	952.296
b3804	b3804	559.785	556.01	528.248	538.301	530.157	511.296
b3805	b3805	760.785	757.01	729.248	739.301	731.157	712.296
b3806	b3806	2365.785	2362.01	2334.248	2344.301	2336.157	2317.296
b3807	b3807	156.945	153.304	132.05	140.018	135.017	125.887
b3808	b3808	305.365	301.529	273.991	284.065	275.957	257.773
b3809	b3809	643.785	640.01	612.248	622.301	614.157	595.296
b3810	b3810	526.785	523.01	495.248	505.301	497.157	478.296
b3811	b3811	715.785	712.01	684.248	694.301	686.157	667.296
b3812	b3812	535.785	532.01	504.248	514.301	506.157	487.296
b3813	b3813	1981.785	1978.01	1950.248	1960.301	1952.157	1933.296
b3816	b3816	769.785	766.01	738.248	748.301	740.157	721.296
b3817	b3817	208.284	204.374	180.039	188.532509021478	182.689	170.126
b3818	b3818	184.948676200311	204.374	180.039	189.226	182.689	170.126
b3819	b3819	709.785	706.01	678.248	688.301	680.157	661.296
b3820	b3820	288.259	284.427	257.181	267.152	259.321	241.894
b3821	b3821	688.785	685.01	657.248	667.301	659.157	640.296
b3822	b3822	1648.785	1645.01	1617.248	1627.301	1619.157	1600.296
b3823	b3823	439.785	436.01	408.248	418.301	410.157	391.296
b3824	b3824	439.785	436.01	408.248	418.301	410.157	391.296
b3825	b3825	841.785	838.01	810.248	820.301	812.157	793.296
b3826	b3826	619.785	616.01	588.248	598.301	590.157	571.296
b3827	b3827	718.785	715.01	687.248	697.301	689.157	670.296
b3828	b3828	772.785	769.01	741.248	751.301	743.157	724.296
b3829	b3829	2080.785	2077.01	2049.248	2059.301	2051.157	2032.296
b3830	b3830	634.785	631.01	603.248	613.301	605.157	586.296
b3831	b3831	580.785	577.01	549.248	559.301	551.157	532.296
b3832	b3832	1246.785	1243.01	1215.248	1225.301	1217.157	1198.296
b3833	b3833	574.785	571.01	543.248	553.301	545.157	526.296
b3834	b3834	424.785	421.01	393.248	403.301	395.157	376.296
b3835	b3835	1459.785	1456.01	1428.248	1438.301	1430.157	1411.296
b3836	b3836	116.784	113.571	95.304	102.244	98.514	92.028
b3838	b3838	334.785	331.01	303.248	313.301	305.157	286.296
b3839	b3839	595.785	592.01	564.248	574.301	566.157	547.296
b3842	b3842	308.254	304.407	276.814	286.877	278.769	260.429
b3843	b3843	1312.785	1309.01	1281.248	1291.301	1283.157	1264.296
b3844	b3844	520.785	517.01	489.248	499.301	491.157	472.296
b3845	b3845	982.785	979.01	951.248	961.301	953.157	934.296
b3846	b3846	2008.785	2005.01	1977.248	1987.301	1979.157	1960.296
b3847	b3847	1150.785	1147.01	1119.248	1129.301	1121.157	1102.296
b3848	b3848	433.785	430.01	402.248	412.301	404.157	385.296
b3849	b3849	1270.785	1267.01	1239.248	1249.301	1241.157	1222.296
b3850	b3850	364.785	361.01	333.248	343.301	335.157	316.296
b3851	b3851	1360.785	1357.01	1329.248	1339.301	1331.157	1312.296
b3852	b3852	12.0671666666667	12.0671666666667	12.0671666666667	12.0671666666667	12.0671666666667	12.0671666666667
b3853	b3853	13.682	12.5991493363639	12.5991493363639	11.602	12.5991493363639	12.5991493363639
b3854	b3854	2723.785	2720.01	2692.248	2702.301	2694.157	2675.296
b3855	b3855	22.962	24.077	20.7157026108719	19.961	20.7157026108719	16.688
b3856	b3856	346.785	343.01	315.248	325.301	317.157	298.296
b3857	b3857	403.785	400.01	372.248	382.301	374.157	355.296
b3858	b3858	116.784	113.571	95.304	102.244	98.514	92.028
b3859	b3859	805.785	802.01	774.248	784.301	776.157	757.296
b3860	b3860	445.785	442.01	414.248	424.301	416.157	397.296
b3861	b3861	1249.785	1246.01	1218.248	1228.301	1220.157	1201.296
b3862	b3862	751.785	748.01	720.248	730.301	722.157	703.296
b3863	b3863	2605.785	2602.01	2574.248	2584.301	2576.157	2557.296
b3864	b3864	17.2755	17.2755	17.2755	17.2755	17.2755	17.2755
b3865	b3865	451.785	448.01	420.248	430.301	422.157	403.296
b3866	b3866	328.785	325.01	297.248	307.301	299.157	280.296
b3867	b3867	1192.785	1189.01	1161.248	1171.301	1163.157	1144.296
b3868	b3868	1228.785	1225.01	1197.248	1207.301	1199.157	1180.296
b3869	b3869	868.785	865.01	837.248	847.301	839.157	820.296
b3870	b3870	1228.785	1225.01	1197.248	1207.301	1199.157	1180.296
b3871	b3871	1642.785	1639.01	1611.248	1621.301	1613.157	1594.296
b3872	b3872	529.785	526.01	498.248	508.301	500.157	481.296
b3873	b3873	799.785	796.01	768.248	778.301	770.157	751.296
b3874	b3874	1084.785	1081.01	1053.248	1063.301	1055.157	1036.296
b3875	b3875	511.785	484.697250503692	480.248	484.697250503692	484.697250503692	463.296
b3876	b3876	1222.785	1219.01	1191.248	1201.301	1193.157	1174.296
b3877	b3877	1204.785	1201.01	1173.248	1183.301	1175.157	1156.296
b3878	b3878	1855.785	1852.01	1824.248	1834.301	1826.157	1807.296
b3879	b3879	745.785	742.01	714.248	724.301	716.157	697.296
b3880	b3880	1060.785	1057.01	1029.248	1039.301	1031.157	1012.296
b3881	b3881	697.785	694.01	666.248	676.301	668.157	649.296
b3882	b3882	715.785	712.01	684.248	694.301	686.157	667.296
b3883	b3883	715.785	712.01	684.248	694.301	686.157	667.296
b3884	b3884	604.785	601.01	573.248	583.301	575.157	556.296
b3885	b3885	418.785	415.01	387.248	397.301	389.157	370.296
b3886	b3886	691.785	688.01	660.248	670.301	662.157	643.296
b3887	b3887	260.105	256.18	229.81	239.599	232.073	216.115
b3888	b3888	808.785	805.01	777.248	787.301	779.157	760.296
b3889	b3889	70.0546666666667	70.0546666666667	70.0546666666667	70.0546666666667	70.0546666666667	70.0546666666667
b3890	b3890	80.368	78.253	63.276	69.452	66.899	62.08
b3891	b3891	748.785	745.01	717.248	727.301	719.157	700.296
b3892	b3892	454.785	451.01	423.248	433.301	425.157	406.296
b3893	b3893	721.785	718.01	690.248	700.301	692.157	673.296
b3894	b3894	2869.785	2866.01	2838.248	2848.301	2840.157	2821.296
b3895	b3895	652.785	649.01	621.248	631.301	623.157	604.296
b3896	b3896	874.785	871.01	843.248	853.301	845.157	826.296
b3897	b3897	1567.785	1564.01	1536.248	1546.301	1538.157	1519.296
b3898	b3898	889.785	886.01	858.248	868.301	860.157	841.296
b3899	b3899	1270.785	1267.01	1239.248	1249.301	1241.157	1222.296
b3900	b3900	268.498	243.203321653253	237.92	247.785	240.197	223.786
b3901	b3901	152.049	148.453	127.543	135.349	130.538	121.772
b3902	b3902	643.785	640.01	612.248	622.301	614.157	595.296
b3903	b3903	1078.785	1075.01	1047.248	1057.301	1049.157	1030.296
b3904	b3904	1288.785	1285.01	1257.248	1267.301	1259.157	1240.296
b3905	b3905	655.785	652.01	624.248	634.301	626.157	607.296
b3906	b3906	667.785	664.01	636.248	646.301	638.157	619.296
b3907	b3907	853.785	850.01	822.248	832.301	824.157	805.296
b3908	b3908	439.785	436.01	408.248	418.301	410.157	391.296
b3909	b3909	802.785	799.01	771.248	781.301	773.157	754.296
b3910	b3910	493.785	490.01	462.248	472.301	464.157	445.296
b3911	b3911	1192.785	1189.01	1161.248	1171.301	1163.157	1144.296
b3912	b3912	517.785	514.01	486.248	496.301	488.157	469.296
b3915	b3915	721.785	718.01	690.248	700.301	692.157	673.296
b3916	b3916	781.785	778.01	750.248	760.301	752.157	733.296
b3917	b3917	808.785	805.01	777.248	787.301	779.157	760.296
b3918	b3918	574.785	571.01	543.248	553.301	545.157	526.296
b3919	b3919	586.785	583.01	555.248	565.301	557.157	538.296
b3920	b3920	418.785	415.01	387.248	397.301	389.157	370.296
b3921	b3921	262.913	258.986	232.513	242.305	234.762	218.659
b3922	b3922	140.005	136.488	116.409	124	119.558	111.57
b3923	b3923	251.735	247.827	221.756	231.513	224.031	208.587
b3924	b3924	565.785	562.01	534.248	544.301	536.157	517.296
b3925	b3925	829.785	826.01	798.248	808.301	800.157	781.296
b3926	b3926	1327.785	1324.01	1296.248	1306.301	1298.157	1279.296
b3927	b3927	664.785	661.01	633.248	643.301	635.157	616.296
b3928	b3928	99.133	96.382	79.452	86.052	82.97	77.441
b3929	b3929	305.365	301.529	273.991	284.065	275.957	257.773
b3930	b3930	745.785	742.01	714.248	724.301	716.157	697.296
b3931	b3931	1150.785	1147.01	1119.248	1129.301	1121.157	1102.296
b3932	b3932	349.785	346.01	318.248	328.301	320.157	301.296
b3933	b3933	778.785	775.01	747.248	757.301	749.157	730.296
b3934	b3934	844.785	841.01	813.248	823.301	815.157	796.296
b3935	b3935	2017.785	2014.01	1986.248	1996.301	1988.157	1969.296
b3936	b3936	76.365	74.436	59.858	65.923	63.534	58.774
b3937	b3937	427.785	424.01	396.248	406.301	398.157	379.296
b3938	b3938	154.491	150.869	129.774	137.67	132.767	123.823
b3939	b3939	979.785	976.01	948.248	958.301	950.157	931.296
b3940	b3940	2251.785	2248.01	2220.248	2230.301	2222.157	2203.296
b3941	b3941	709.785	706.01	678.248	688.301	680.157	661.296
b3942	b3942	1999.785	1996.01	1968.248	1978.301	1970.157	1951.296
b3943	b3943	724.785	721.01	693.248	703.301	695.157	676.296
b3944	b3944	436.785	410.256318970087	405.248	415.301	407.157	388.296
b3945	b3945	922.785	919.01	891.248	901.301	893.157	874.296
b3946	b3946	481.785	478.01	450.248	460.301	452.157	433.296
b3947	b3947	2320.785	2317.01	2289.248	2299.301	2291.157	2272.296
b3949	b3949	898.785	895.01	867.248	877.301	869.157	850.296
b3950	b3950	156.945	153.304	132.05	140.018	135.017	125.887
b3951	b3951	2116.785	2113.01	2085.248	2095.301	2087.157	2068.296
b3952	b3952	697.785	694.01	666.248	676.301	668.157	649.296
b3953	b3953	174.466	170.689	148.298	156.722	151.12	140.757
b3954	b3954	670.785	667.01	639.248	649.301	641.157	622.296
b3955	b3955	1552.785	1549.01	1521.248	1531.301	1523.157	1504.296
b3956	b3956	2470.785	2467.01	2439.248	2449.301	2441.157	2422.296
b3957	b3957	970.785	967.01	939.248	949.301	941.157	922.296
b3958	b3958	823.785	820.01	792.248	802.301	794.157	775.296
b3959	b3959	595.785	592.01	564.248	574.301	566.157	547.296
b3960	b3960	1192.785	1189.01	1161.248	1171.301	1163.157	1144.296
b3961	b3961	736.785	733.01	705.248	715.301	707.157	688.296
b3962	b3962	1219.785	1216.01	1188.248	1198.301	1190.157	1171.296
b3963	b3963	523.785	520.01	492.248	502.301	494.157	475.296
b3964	b3964	189.924	186.118	162.793	171.523	165.504	154.212
b3965	b3965	919.785	916.01	888.248	898.301	890.157	871.296
b3966	b3966	1663.785	1660.01	1632.248	1642.301	1634.157	1615.296
b3967	b3967	676.785	673.01	645.248	655.301	647.157	628.296
b3968	b3968	1360.785	1357.01	1329.248	1339.301	1331.157	1312.296
b3969	b3969	11.602	11.602	11.602	11.602	11.602	11.602
b3970	b3970	2722.785	2719.01	2691.248	2701.301	2693.157	2674.296
b3971	b3971	22.962	24.077	16.407	19.961	20.19	16.688
b3972	b3972	847.785	844.01	816.248	826.301	818.157	799.296
b3973	b3973	784.785	781.01	753.248	763.301	755.157	736.296
b3974	b3974	769.785	766.01	738.248	748.301	740.157	721.296
b3976	b3976	13.682	10.9577665361906	9.21	10.9577665361906	11.849	9.656
b3977	b3977	14.317	15.845	10.002	12.618	13.036	10.286
b3978	b3978	13.639	15.853	9.138	11.477	11.692	9.513
b3979	b3979	13.682	15.818	9.21	11.602	11.849	9.656
b3980	b3980	1003.785	1000.01	972.248	982.301	974.157	955.296
b3981	b3981	210.929	207.014	182.576	191.787	185.204	172.451
b3982	b3982	364.785	361.01	333.248	343.301	335.157	316.296
b3983	b3983	251.735	247.827	221.756	231.513	224.031	208.587
b3984	b3984	523.785	520.01	492.248	502.301	494.157	475.296
b3985	b3985	316.878	313.081	285.337	295.394	287.269	268.491
b3986	b3986	195.147	191.299	167.686	176.548	170.349	158.716
b3987	b3987	3847.785	3844.01	3816.248	3826.301	3818.157	3799.296
b3988	b3988	4042.785	4039.01	4011.248	4021.301	4013.157	3994.296
b3989	b3989	358.785	355.01	327.248	337.301	329.157	310.296
b3990	b3990	952.785	949.01	921.248	931.301	923.157	904.296
b3991	b3991	589.785	586.01	558.248	568.301	560.157	541.296
b3992	b3992	574.785	571.01	543.248	553.301	545.157	526.296
b3993	b3993	454.785	451.01	423.248	433.301	425.157	406.296
b3994	b3994	1714.785	1711.01	1683.248	1693.301	1685.157	1666.296
b3995	b3995	296.751	292.957	265.575	275.575	267.609	249.797
b3996	b3996	592.785	589.01	561.248	571.301	563.157	544.296
b3997	b3997	883.785	880.01	852.248	862.301	854.157	835.296
b3998	b3998	490.785	487.01	459.248	469.301	461.157	442.296
b3999	b3999	409.785	406.01	378.248	388.301	380.157	361.296
b4000	b4000	119.033	115.781	97.321	104.331	100.553	93.947
b4001	b4001	514.785	511.01	483.248	493.301	485.157	466.296
b4002	b4002	220.206986710231	220.206986710231	219.058	220.206986710231	221.362	220.206986710231
b4003	b4003	1216.785	1213.01	1185.248	1195.301	1187.157	1168.296
b4004	b4004	1144.785	1141.01	1113.248	1123.301	1115.157	1096.296
b4005	b4005	1108.785	1105.01	1077.248	1087.301	1079.157	1060.296
b4006	b4006	1408.785	1405.01	1377.248	1387.301	1379.157	1360.296
b4007	b4007	1360.785	1357.01	1329.248	1339.301	1331.157	1312.296
b4008	b4008	11.9695	11.9695	11.9695	11.9695	11.9695	11.9695
b4009	b4009	2722.785	2719.01	2691.248	2701.301	2693.157	2674.296
b4010	b4010	22.962	24.077	16.407	19.961	20.19	16.688
b4011	b4011	187.463072177555	207.014	182.576	191.787	185.204	172.451
b4012	b4012	265.705	261.786	235.211	245.04	237.479	221.229
b4013	b4013	748.785	745.01	717.248	727.301	719.157	700.296
b4014	b4014	1420.785	1417.01	1389.248	1399.301	1391.157	1372.296
b4015	b4015	1123.785	1120.01	1092.248	1102.301	1094.157	1075.296
b4016	b4016	1555.785	1552.01	1524.248	1534.301	1526.157	1507.296
b4017	b4017	2005.785	2002.01	1974.248	1984.301	1976.157	1957.296
b4018	b4018	643.785	640.01	612.248	622.301	614.157	595.296
b4019	b4019	3502.785	3499.01	3471.248	3481.301	3473.157	3454.296
b4020	b4020	1450.785	1447.01	1419.248	1429.301	1421.157	1402.296
b4021	b4021	508.785	505.01	477.248	487.301	479.157	460.296
b4022	b4022	691.785	688.01	660.248	670.301	662.157	643.296
b4023	b4023	119.033	115.781	97.321	104.331	100.553	93.947
b4024	b4024	1168.785	1165.01	1137.248	1147.301	1139.157	1120.296
b4025	b4025	1468.785	1465.01	1437.248	1447.301	1439.157	1420.296
b4026	b4026	96.986	94.263	77.569	84.139	81.113	75.679
b4027	b4027	424.885859729642	424.885859729642	426.248	436.301	428.157	409.296
b4028	b4028	556.785	553.01	525.248	535.301	527.157	508.296
b4029	b4029	1915.785	1912.01	1884.248	1894.301	1886.157	1867.296
b4030	b4030	235.183	231.265	205.812	215.451	208.199	193.852
b4031	b4031	1294.785	1291.01	1263.248	1273.301	1265.157	1246.296
b4032	b4032	709.785	706.01	678.248	688.301	680.157	661.296
b4033	b4033	1363.785	1360.01	1332.248	1342.301	1334.157	1315.296
b4034	b4034	1009.785	1006.01	978.248	988.301	980.157	961.296
b4035	b4035	934.785	931.01	903.248	913.301	905.157	886.296
b4036	b4036	1159.785	1156.01	1128.248	1138.301	1130.157	1111.296
b4037	b4037	739.785	736.01	708.248	718.301	710.157	691.296
b4039	b4039	316.878	313.081	285.337	295.394	287.269	268.491
b4040	b4040	691.785	688.01	660.248	670.301	662.157	643.296
b4041	b4041	2242.785	2239.01	2211.248	2221.301	2213.157	2194.296
b4042	b4042	197.734	193.89	170.126	179.064	172.804	160.971
b4043	b4043	427.785	424.01	396.248	406.301	398.157	379.296
b4044	b4044	1198.785	1195.01	1167.248	1177.301	1169.157	1150.296
b4045	b4045	74.334	72.487	58.175	64.15	61.826	57.134
b4046	b4046	334.785	331.01	303.248	313.301	305.157	286.296
b4047	b4047	92.8541666666667	92.8541666666667	92.8541666666667	92.8541666666667	92.8541666666667	92.8541666666667
b4048	b4048	495.248	495.248	495.248	495.248	495.248	495.248
b4049	b4049	856.785	853.01	825.248	835.301	827.157	808.296
b4050	b4050	96.986	94.263	77.569	84.139	81.113	75.679
b4051	b4051	802.785	799.01	771.248	781.301	773.157	754.296
b4052	b4052	1234.785	1231.01	1203.248	1213.301	1205.157	1186.296
b4053	b4053	898.785	895.01	867.248	877.301	869.157	850.296
b4054	b4054	1012.785	1009.01	981.248	991.301	983.157	964.296
b4055	b4055	532.785	529.01	501.248	511.301	503.157	484.296
b4056	b4056	240.656	236.751	211.063	220.782	213.434	198.715
b4057	b4057	187.308	183.506	160.323	169.024	163.103	151.97
b4058	b4058	2641.785	2638.01	2610.248	2620.301	2612.157	2593.296
b4059	b4059	355.785	352.01	324.248	334.301	326.157	307.296
b4060	b4060	125.859	122.518	103.554	110.709	106.746	99.716
b4061	b4061	1405.785	1402.01	1374.248	1384.301	1376.157	1357.296
b4062	b4062	159.42	155.757	134.331	142.366	137.254	127.984
b4063	b4063	285.431	281.568	254.407	264.369	256.555	239.287
b4064	b4064	1168.785	1165.01	1137.248	1147.301	1139.157	1120.296
b4065	b4065	1468.785	1465.01	1437.248	1447.301	1439.157	1420.296
b4066	b4066	1111.785	1085.44301682708	1080.248	1090.301	1082.157	1063.296
b4067	b4067	1468.785	1465.01	1437.248	1447.301	1439.157	1420.296
b4068	b4068	152.049	148.453	127.543	135.349	130.538	121.772
b4069	b4069	1777.785	1774.01	1746.248	1756.301	1748.157	1729.296
b4070	b4070	1255.785	1252.01	1224.248	1234.301	1226.157	1207.296
b4071	b4071	385.785	382.01	354.248	364.301	356.157	337.296
b4072	b4072	490.785	487.01	459.248	469.301	461.157	442.296
b4073	b4073	775.785	772.01	744.248	754.301	746.157	727.296
b4074	b4074	1477.785	1474.01	1446.248	1456.301	1448.157	1429.296
b4075	b4075	210.929	188.16681997206	182.576	191.787	185.204	172.451
b4076	b4076	415.785	412.01	384.248	394.301	386.157	367.296
b4077	b4077	1132.785	1129.01	1101.248	1111.301	1103.157	1084.296
b4078	b4078	508.785	505.01	477.248	487.301	479.157	460.296
b4079	b4079	1966.785	1963.01	1935.248	1945.301	1937.157	1918.296
b4080	b4080	1285.785	1282.01	1254.248	1264.301	1256.157	1237.296
b4081	b4081	1870.785	1867.01	1839.248	1849.301	1841.157	1822.296
b4082	b4082	850.785	847.01	819.248	829.301	821.157	802.296
b4083	b4083	1804.785	1801.01	1773.248	1783.301	1775.157	1756.296
b4084	b4084	748.785	745.01	717.248	727.301	719.157	700.296
b4085	b4085	514.785	511.01	483.248	493.301	485.157	466.296
b4086	b4086	799.785	796.01	768.248	778.301	770.157	751.296
b4087	b4087	1351.785	1348.01	1320.248	1330.301	1322.157	1303.296
b4088	b4088	754.785	751.01	723.248	733.301	725.157	706.296
b4089	b4089	709.785	706.01	678.248	688.301	680.157	661.296
b4090	b4090	271.311	267.415	240.665	250.534	242.894	226.321
b4092	b4092	577.785	574.01	546.248	556.301	548.157	529.296
b4093	b4093	257.309	253.377	227.096	236.906	229.383	213.578
b4094	b4094	376.785	373.01	345.248	355.301	347.157	328.296
b4095	b4095	928.688549057688	952.01	924.248	934.301	926.157	907.296
b4096	b4096	472.578988723054	496.01	468.248	478.301	470.157	451.296
b4097	b4097	577.785	574.01	546.248	556.301	548.157	529.296
b4098	b4098	664.785	661.01	633.248	643.301	635.157	616.296
b4099	b4099	883.785	880.01	852.248	862.301	854.157	835.296
b4100	b4100	375.091181273625	400.01	372.248	375.091181273625	374.157	355.296
b4101	b4101	240.78477108613	240.78477108613	240.78477108613	253.301	240.78477108613	228.887
b4102	b4102	544.785	541.01	513.248	523.301	515.157	496.296
b4105	b4105	808.671682645873	832.01	804.248	814.301	806.157	787.296
b4106	b4106	580.620465047205	604.01	576.248	586.301	578.157	559.296
b4107	b4107	265.705	261.786	235.211	245.04	237.479	221.229
b4108	b4108	169.404	165.676	143.544	151.881	146.433	136.388
b4109	b4109	2047.785	2044.01	2016.248	2026.301	2018.157	1999.296
b4110	b4110	697.785	694.01	666.248	676.301	668.157	649.296
b4111	b4111	1321.785	1318.01	1290.248	1300.301	1292.157	1273.296
b4112	b4112	910.785	907.01	879.248	889.301	881.157	862.296
b4113	b4113	487.785	484.01	456.248	466.301	458.157	439.296
b4114	b4114	1462.785	1459.01	1431.248	1441.301	1433.157	1414.296
b4115	b4115	1156.785	1153.01	1125.248	1135.301	1127.157	1108.296
b4116	b4116	580.785	577.01	549.248	559.301	551.157	532.296
b4117	b4117	2086.785	2083.01	2055.248	2065.301	2057.157	2038.296
b4118	b4118	727.785	724.01	696.248	706.301	698.157	679.296
b4119	b4119	1174.785	1171.01	1143.248	1153.301	1145.157	1126.296
b4120	b4120	1240.785	1237.01	1209.248	1219.301	1211.157	1192.296
b4121	b4121	448.785	445.01	417.248	427.301	419.157	400.296
b4122	b4122	1465.785	1462.01	1434.248	1444.301	1436.157	1417.296
b4123	b4123	1159.785	1156.01	1128.248	1138.301	1130.157	1111.296
b4124	b4124	538.785	535.01	507.248	517.301	509.157	490.296
b4125	b4125	1450.785	1447.01	1419.248	1429.301	1421.157	1402.296
b4126	b4126	88.557	86.149	70.303	76.708	73.885	68.771
b4127	b4127	119.033	115.781	97.321	104.331	100.553	93.947
b4128	b4128	137.642	119.758130526711	114.229	121.763	117.401	109.6
b4129	b4129	1336.785	1333.01	1305.248	1315.301	1307.157	1288.296
b4130	b4130	1276.785	1273.01	1245.248	1255.301	1247.157	1228.296
b4131	b4131	1966.785	1963.01	1935.248	1945.301	1937.157	1918.296
b4132	b4132	1153.785	1150.01	1122.248	1132.301	1124.157	1105.296
b4133	b4133	1357.785	1354.01	1326.248	1336.301	1328.157	1309.296
b4134	b4134	11.9695	11.9695	11.9695	11.9695	11.9695	11.9695
b4135	b4135	394.785	391.01	363.248	373.301	365.157	346.296
b4136	b4136	1516.785	1513.01	1485.248	1495.301	1487.157	1468.296
b4137	b4137	171.944	168.174	145.907	154.298	148.771	138.571
b4138	b4138	1120.785	1117.01	1089.248	1099.301	1091.157	1072.296
b4139	b4139	1255.785	1252.01	1224.248	1234.301	1226.157	1207.296
b4140	b4140	296.751	292.957	265.575	275.575	267.609	249.797
b4141	b4141	1075.785	1072.01	1044.248	1054.301	1046.157	1027.296
b4142	b4142	135.264	131.788	112.059	119.521	115.272	107.591
b4143	b4143	1465.785	1462.01	1434.248	1444.301	1436.157	1417.296
b4144	b4144	184.703	180.917	157.874	166.524	160.691	149.715
b4145	b4145	688.785	685.01	657.248	667.301	659.157	640.296
b4146	b4146	847.785	844.01	816.248	826.301	818.157	799.296
b4147	b4147	385.785	382.01	354.248	364.301	356.157	337.296
b4148	b4148	154.491	150.869	129.774	137.67	132.767	123.823
b4149	b4149	352.785	349.01	321.248	331.301	323.157	304.296
b4150	b4150	952.785	949.01	921.248	931.301	923.157	904.296
b4151	b4151	189.924	186.118	162.793	171.523	165.504	154.212
b4152	b4152	221.611	217.708	192.814	202.163	195.306	181.808
b4153	b4153	553.785	550.01	522.248	532.301	524.157	505.296
b4154	b4154	1627.785	1624.01	1596.248	1606.301	1598.157	1579.296
b4155	b4155	796.785	793.01	765.248	775.301	767.157	748.296
b4156	b4156	1321.785	1318.01	1290.248	1300.301	1292.157	1273.296
b4157	b4157	152.049	148.453	127.543	135.349	130.538	121.772
b4158	b4158	152.049	148.453	127.543	135.349	130.538	121.772
b4159	b4159	3142.785	3139.01	3111.248	3121.301	3113.157	3094.296
b4160	b4160	787.785	784.01	756.248	766.301	758.157	739.296
b4161	b4161	871.785	868.01	840.248	850.301	842.157	823.296
b4162	b4162	364.785	361.01	333.248	343.301	335.157	316.296
b4163	b4163	10.9901580791982	10.9901580791982	10.9901580791982	11.602	11.849	9.656
b4164	b4164	11.3624645035483	15.818	9.21	11.3624645035483	11.849	9.656
b4165	b4165	10.1760569521913	10.1760569521913	9.21	10.1760569521913	11.849	9.656
b4166	b4166	958.785	955.01	927.248	937.301	929.157	910.296
